	eCO2-1	eCO2-2	eCO2-3	eCO2-4	eCO2-5	eCO2-6
ASV3644	0	0	0	0	0	0.002721673
ASV4544	0	0	0	0	0.000143246	0
ASV4249	0	0	0	0	0.002005443	0
ASV4094	0	0	0.000429738	0	0	0
ASV3414	0	0	0	0	0	0
ASV1652	0	0.000286492	0	0	0	0
ASV3910	0	0	0	0	0	0.000143246
ASV2421	0	0	0	0	0	0
ASV360	0.000286492	0.002005443	0.000429738	0	0	0
ASV1809	0	0.000143246	0	0	0	0
ASV455	0.002864919	0	0.00071623	0	0	0.002435181
ASV4385	0	0	0	0	0.000286492	0
ASV2399	0	0	0	0	0	0
ASV3972	0	0	0.00143246	0	0	0
ASV2563	0.003008165	0	0	0	0	0
ASV4367	0	0	0	0	0.00071623	0
ASV2641	0.000572984	0	0	0	0	0.000143246
ASV1490	0	0.00071623	0	0	0	0
ASV3311	0	0	0	0	0	0
ASV3949	0	0	0.002005443	0	0	0
ASV320	0	0.002291935	0.002005443	0.00143246	0.001718951	0.000859476
ASV3685	0	0	0	0	0	0.000286492
ASV620	0	0	0	0	0	0
ASV1539	0	0.000859476	0	0	0	0
ASV2906	0	0	0	0.004154133	0	0.002864919
ASV365	0	0.001575705	0	0	0	0
ASV1031	0	0	0	0.001002722	0	0.002435181
ASV2084	0	0	0	0	0	0
ASV678	0	0	0	0	0	0
ASV3998	0	0	0.001145968	0	0	0
ASV4324	0	0	0	0	0.001002722	0
ASV2424	0	0	0	0	0	0
ASV1107	0	0	0	0	0	0
ASV2080	0	0	0	0	0	0
ASV2524	0	0	0	0	0	0
ASV1052	0	0	0	0	0	0
ASV3075	0	0	0	0.000572984	0	0
ASV2943	0	0	0	0.00143246	0	0
ASV4028	0	0	0.000859476	0	0	0
ASV1211	0	0	0	0	0	0
ASV3323	0	0	0	0	0	0
ASV2968	0	0	0	0.001002722	0	0
ASV4364	0	0	0	0	0.000572984	0
ASV132	0.004583871	0.001575705	0	0.001145968	0.001718951	0.001002722
ASV1378	0	0.003151411	0	0	0	0
ASV2627	0.001145968	0	0	0	0	0
ASV914	0	0	0	0	0	0
ASV1819	0	0	0.003724395	0	0	0
ASV96	0.008308265	0.004440625	0.003294657	0.006302822	0.005156854	0.002578427
ASV2407	0	0	0	0	0	0
ASV3289	0	0	0	0	0	0
ASV54	0.007019052	0.005586592	0.007019052	0.008021773	0.018621974	0.002005443
ASV4014	0	0	0.00071623	0	0	0
ASV3216	0	0	0	0.000143246	0	0
ASV3064	0	0	0	0.000572984	0	0
ASV1776	0	0.000143246	0	0	0	0
ASV188	0.004297379	0.016473285	0.007305544	0.01948145	0.003437903	0.007735281
ASV3572	0	0	0	0	0	0.000429738
ASV4312	0	0	0	0	0.000859476	0
ASV3369	0	0	0.000429738	0	0	0
ASV1494	0	0.000572984	0	0	0	0
ASV241	0.000859476	0.000286492	0.000572984	0.00071623	0.001145968	0.002148689
ASV3	0.086090818	0.068614812	0.0601633	0.07964475	0.057728119	0.083082653
ASV3810	0	0	0	0	0	0.000143246
ASV1463	0	0.000572984	0	0	0	0.000572984
ASV2822	0.000429738	0	0	0	0	0
ASV388	0.002864919	0.00071623	0	0.002291935	0.000429738	0.001575705
ASV4119	0	0	0.000143246	0	0	0
ASV1445	0.001002722	0.001289214	0.000143246	0.00143246	0.001002722	0
ASV4240	0	0	0	0	0.004440625	0
ASV1812	0	0.000286492	0	0	0	0
ASV1689	0	0.000143246	0	0	0	0
ASV2734	0.000572984	0	0	0	0	0
ASV363	0.002578427	0.003008165	0.002005443	0.003437903	0.003151411	0.001718951
ASV1854	0.00071623	0	0.000143246	0.000859476	0	0
ASV1569	0	0.000429738	0	0	0	0
ASV4030	0	0	0.000286492	0	0	0
ASV1448	0	0.00143246	0	0	0	0
ASV814	0	0	0	0	0	0
ASV2966	0	0	0	0.001145968	0	0
ASV551	0.000572984	0	0.000572984	0	0	0.000572984
ASV2419	0	0	0	0	0	0
ASV2217	0	0	0	0	0	0
ASV3594	0	0	0	0	0	0
ASV3014	0	0	0	0.000429738	0	0
ASV72	0	0.006589314	0.007592036	0.005156854	0.004583871	0
ASV831	0	0	0	0	0	0
ASV2910	0	0	0	0.004010887	0.007019052	0
ASV2993	0	0	0	0.001002722	0	0
ASV4499	0	0	0	0	0.000143246	0
ASV25	0.00601633	0.012892136	0.015757055	0.007162298	0.006302822	0.004870362
ASV1404	0	0.002721673	0.001289214	0.001862197	0.001718951	0
ASV3050	0	0	0	0.00071623	0	0
ASV488	0	0	0	0	0	0
ASV2737	0.000429738	0	0	0	0	0
ASV4187	0	0	0.000286492	0	0	0
ASV2982	0	0	0	0.001002722	0	0
ASV1392	0	0.003294657	0	0	0.002864919	0.004870362
ASV1339	0	0	0	0	0	0
ASV3461	0	0	0	0	0	0
ASV3973	0	0	0.001718951	0	0	0
ASV3522	0	0	0	0	0	0
ASV844	0	0	0	0	0	0
ASV2512	0	0	0	0	0	0
ASV3700	0	0	0	0	0	0.001002722
ASV2981	0	0	0	0.000429738	0	0
ASV1060	0	0	0	0	0.000286492	0
ASV842	0	0	0	0	0	0
ASV2309	0	0	0	0	0.003294657	0
ASV2434	0	0	0	0	0	0
ASV770	0	0	0	0	0	0
ASV2466	0	0	0	0	0	0
ASV661	0	0	0	0	0	0
ASV3242	0	0	0	0.000143246	0	0
ASV1911	0	0	0	0	0	0.00071623
ASV4735	0	0	0	0	0	0
ASV4717	0	0	0	0	0	0
ASV2609	0.001002722	0	0	0	0.002148689	0
ASV4389	0	0	0	0	0.000143246	0
ASV2367	0	0	0	0	0	0
ASV4732	0	0	0	0	0	0
ASV738	0	0	0	0	0	0
ASV1841	0	0	0	0	0	0
ASV3121	0	0	0.000572984	0.000429738	0	0
ASV906	0	0	0	0	0	0
ASV3992	0	0	0.000429738	0	0	0
ASV1371	0	0.002005443	0	0	0.001862197	0.00143246
ASV1917	0.00071623	0	0.002005443	0	0	0.000286492
ASV4064	0	0	0.000572984	0	0	0
ASV2479	0	0	0	0	0	0
ASV1256	0	0	0	0	0	0
ASV3813	0	0	0	0	0	0.000143246
ASV3731	0	0	0	0	0	0.000572984
ASV3495	0	0	0	0	0	0
ASV2143	0	0	0	0	0	0
ASV3829	0	0	0	0	0	0.000143246
ASV3101	0	0	0	0.000572984	0	0
ASV2872	0.000143246	0	0	0	0	0
ASV3818	0	0	0	0	0	0.000286492
ASV1139	0	0	0	0	0	0
ASV960	0	0	0.001718951	0	0	0
ASV273	0.001289214	0.001289214	0.001718951	0	0.001145968	0
ASV718	0	0	0	0	0	0
ASV3070	0	0	0	0.00071623	0	0
ASV2725	0.000429738	0	0	0	0	0
ASV4289	0	0	0	0	0.00071623	0
ASV3298	0	0	0	0	0	0.001718951
ASV4408	0	0	0	0	0.000286492	0
ASV3969	0	0	0.001575705	0	0	0
ASV3591	0	0	0	0	0	0
ASV1685	0	0.000286492	0	0	0	0
ASV1054	0.002291935	0.001145968	0	0	0	0.002148689
ASV2953	0	0	0	0.00143246	0	0.002005443
ASV1830	0	0	0	0	0	0
ASV1199	0	0	0	0	0	0
ASV1666	0	0.000143246	0	0	0	0
ASV1827	0	0	0	0	0	0
ASV3257	0	0	0	0	0.004010887	0
ASV3675	0	0	0	0	0	0.000859476
ASV2348	0	0	0	0	0	0
ASV2363	0	0	0	0	0	0
ASV4307	0	0	0	0	0.000572984	0
ASV4173	0	0	0.000143246	0	0	0
ASV1422	0	0.001718951	0	0	0	0
ASV2284	0	0	0	0	0	0
ASV350	0.00143246	0.002005443	0.001145968	0	0	0.00071623
ASV2200	0	0	0	0	0	0
ASV410	0	0	0	0	0	0
ASV2445	0	0	0	0	0	0
ASV4185	0	0	0.000143246	0	0	0
ASV3219	0	0	0	0.000286492	0	0
ASV2718	0.000572984	0	0	0	0	0
ASV2635	0.001002722	0	0.001289214	0	0	0
ASV4336	0	0	0	0	0.000572984	0
ASV1755	0	0.000143246	0	0	0	0
ASV1452	0	0.001289214	0	0	0.00143246	0
ASV3164	0	0	0	0.000429738	0	0
ASV4407	0	0	0	0	0.000286492	0
ASV4623	0	0	0	0	0	0
ASV2763	0.000572984	0	0	0	0	0
ASV4300	0	0	0	0	0.00071623	0
ASV3376	0	0	0.001289214	0	0	0
ASV984	0	0	0	0	0	0
ASV4491	0	0	0	0	0.000143246	0
ASV1122	0	0	0	0	0	0
ASV4165	0	0	0.000429738	0	0	0
ASV2663	0.000572984	0	0	0	0	0
ASV4193	0	0	0.000286492	0	0	0
ASV2672	0.000572984	0	0.00143246	0	0.001575705	0
ASV149	0.003151411	0.004010887	0	0	0.002435181	0.002721673
ASV3029	0	0	0	0.000859476	0	0
ASV3690	0	0	0	0	0	0.001002722
ASV4601	0	0	0	0	0	0
ASV4243	0	0	0	0	0.003437903	0
ASV2650	0.001002722	0	0	0	0	0
ASV3364	0	0	0	0	0	0
ASV4146	0	0	0.000286492	0	0	0
ASV59	0.013035382	0.009454233	0.009597479	0.008738003	0.009883971	0.007162298
ASV1524	0	0.000859476	0	0	0	0
ASV50	0.010313709	0.009024495	0.003581149	0.011602922	0.005013608	0.009454233
ASV1609	0	0.000572984	0	0	0	0
ASV4584	0	0	0	0	0.000286492	0
ASV1838	0	0	0	0	0	0
ASV1053	0	0	0	0	0	0
ASV1568	0	0.00071623	0	0	0	0
ASV2697	0.000429738	0	0	0	0	0
ASV1438	0	0.001002722	0	0.000143246	0	0
ASV4180	0	0	0.000286492	0	0	0
ASV4649	0	0	0	0	0	0
ASV4671	0	0	0	0	0	0
ASV201	0	0	0.001145968	0.003294657	0.001002722	0.000572984
ASV2589	0.001718951	0	0.000859476	0	0	0.000859476
ASV4476	0	0	0	0	0.000286492	0
ASV1758	0	0.000143246	0	0	0	0
ASV642	0	0	0	0	0	0
ASV1296	0	0	0	0	0	0
ASV2351	0	0	0	0	0	0
ASV1928	0	0	0	0	0	0
ASV4460	0	0	0	0	0.000286492	0
ASV3761	0	0	0	0	0	0.000286492
ASV2780	0.000286492	0	0	0	0	0
ASV1663	0	0.00071623	0	0	0	0
ASV2326	0	0	0	0	0	0
ASV997	0	0.001002722	0	0	0.000429738	0
ASV1631	0	0.000429738	0	0	0	0
ASV1547	0	0.000572984	0	0	0	0
ASV1413	0	0.002148689	0	0	0	0
ASV3832	0	0	0	0	0	0.000429738
ASV1327	0	0	0	0	0	0
ASV3390	0	0	0	0	0	0
ASV1340	0	0	0	0	0	0
ASV1421	0	0.002291935	0.001862197	0	0	0
ASV523	0	0	0	0	0	0.000429738
ASV1888	0	0	0	0	0	0
ASV2728	0.000572984	0	0	0	0	0
ASV3783	0	0	0	0	0	0.000286492
ASV530	0	0	0	0	0	0
ASV3799	0	0	0	0	0	0.000143246
ASV1288	0	0	0	0	0	0
ASV1711	0	0.000429738	0	0	0.000859476	0
ASV1481	0	0.000859476	0	0	0	0
ASV2550	0.011029938	0	0.002578427	0	0	0
ASV3418	0	0	0	0	0	0
ASV3486	0	0	0	0	0	0
ASV2420	0	0	0	0	0	0
ASV496	0	0	0	0	0	0
ASV2766	0.000429738	0	0	0	0	0
ASV4100	0	0	0.000286492	0	0	0
ASV15	0	0	0	0	0	0
ASV473	0	0	0	0	0	0
ASV1239	0	0	0	0	0	0
ASV1923	0	0	0	0	0	0
ASV2777	0.000143246	0	0	0	0	0
ASV3633	0	0	0.00143246	0	0	0.002578427
ASV276	0	0.000859476	0	0.002005443	0.001718951	0.002005443
ASV4057	0	0	0.000286492	0	0	0
ASV2173	0	0	0	0	0	0
ASV1432	0	0.001718951	0	0	0	0
ASV4383	0	0	0	0	0.000572984	0
ASV4858	0	0	0	0	0	0
ASV2259	0	0	0.00673256	0	0.004154133	0
ASV937	0	0.000859476	0	0	0	0.000286492
ASV1559	0	0.000429738	0	0	0	0
ASV779	0	0	0	0	0	0
ASV3346	0	0	0	0	0	0
ASV1485	0	0.000859476	0	0	0	0
ASV3763	0	0	0	0	0	0.000143246
ASV427	0	0	0	0	0	0
ASV1867	0	0	0.003867641	0	0	0
ASV3617	0	0	0	0	0	0
ASV2948	0	0	0	0.001718951	0.000143246	0
ASV253	0.002148689	0.002005443	0.002864919	0.001718951	0.003437903	0.002435181
ASV1781	0	0.000286492	0	0	0	0
ASV4009	0	0	0.00071623	0	0	0
ASV4039	0	0	0.000572984	0	0	0
ASV2215	0	0	0	0	0	0
ASV895	0	0	0	0.002864919	0	0
ASV1699	0	0.000286492	0	0	0	0
ASV1226	0	0	0	0	0	0
ASV3168	0	0	0	0.000286492	0	0
ASV4821	0	0	0	0	0	0
ASV1370	0	0.004727116	0	0	0	0
ASV2153	0	0	0	0	0	0
ASV2271	0	0	0	0	0.001289214	0
ASV2134	0	0	0	0	0	0
ASV361	0	0.000143246	0	0	0.001002722	0.000429738
ASV3428	0	0	0	0	0	0
ASV662	0	0.000143246	0.000429738	0	0.000429738	0
ASV3342	0	0	0	0	0	0
ASV324	0	0	0	0	0	0
ASV2950	0	0	0	0.001862197	0	0
ASV1268	0	0	0	0	0	0
ASV3326	0	0	0	0	0	0
ASV3655	0	0	0	0	0	0.001002722
ASV4319	0	0	0	0	0.000429738	0
ASV2700	0.000429738	0	0	0	0	0
ASV3678	0	0	0	0	0	0.001575705
ASV2370	0.000429738	0	0.001862197	0	0	0.00071623
ASV3554	0	0	0	0	0	0
ASV405	0	0.001002722	0.000859476	0.000429738	0.000572984	0
ASV3223	0	0	0	0.000143246	0	0
ASV432	0	0	0.000429738	0	0.000286492	0.00071623
ASV2035	0	0	0	0	0	0
ASV3033	0	0	0	0.00071623	0	0
ASV4338	0	0	0	0	0.000286492	0
ASV391	0	0	0	0	0	0
ASV1620	0	0.000143246	0	0	0	0
ASV342	0.001145968	0	0.000572984	0	0.002721673	0
ASV4666	0	0	0	0	0	0
ASV4696	0	0	0	0	0	0
ASV4698	0	0	0	0	0	0
ASV1075	0	0	0	0	0	0
ASV3985	0	0	0.001145968	0	0	0
ASV1154	0	0	0	0	0	0
ASV758	0	0	0	0	0	0
ASV3005	0	0	0	0.000859476	0	0
ASV3320	0	0	0.00071623	0	0	0
ASV3312	0	0	0	0	0.000572984	0
ASV1430	0	0.001145968	0	0	0	0
ASV2301	0	0	0	0	0	0
ASV3595	0	0	0	0	0	0
ASV4277	0	0	0	0	0.000859476	0
ASV1369	0	0.004440625	0	0	0.001862197	0.007305544
ASV3914	0	0	0	0	0	0.000143246
ASV2085	0	0	0	0	0	0
ASV4851	0	0	0	0	0	0
ASV820	0	0	0	0	0	0
ASV4306	0	0	0	0	0.000859476	0
ASV1510	0	0.000429738	0	0	0.000286492	0
ASV3460	0	0	0	0	0	0
ASV1346	0	0	0	0	0	0
ASV916	0	0	0	0	0	0
ASV4230	0	0	0.000143246	0	0	0
ASV2648	0.001289214	0	0	0.000859476	0	0
ASV2891	0.000286492	0	0	0	0	0
ASV3993	0	0	0.001145968	0	0	0
ASV1533	0	0.00071623	0	0	0	0
ASV4115	0	0	0.000572984	0	0	0
ASV37	0.00744879	0.009597479	0.005156854	0.00601633	0.007735281	0.004870362
ASV1308	0	0	0	0	0	0
ASV4083	0	0	0.000143246	0	0	0
ASV4695	0	0	0	0	0	0
ASV720	0	0	0	0	0	0
ASV2027	0	0	0	0	0	0
ASV4070	0	0	0.000572984	0	0	0
ASV533	0	0	0	0.000859476	0	0
ASV3773	0	0	0	0	0	0.000572984
ASV243	0	0.003581149	0.002578427	0.0053001	0.007305544	0.003151411
ASV4574	0	0	0	0	0.000143246	0
ASV2776	0.000286492	0	0	0.00143246	0	0
ASV1055	0	0.001145968	0	0	0	0
ASV3673	0	0	0	0	0	0.001002722
ASV2483	0	0	0	0.00071623	0	0
ASV280	0	0.000572984	0.001862197	0	0	0
ASV736	0	0	0	0	0	0
ASV1842	0	0	0.003724395	0	0	0
ASV1881	0	0	0.001862197	0	0	0
ASV3936	0	0	0.003437903	0	0.003724395	0
ASV2138	0	0	0	0	0	0
ASV1883	0	0	0	0	0	0
ASV998	0	0.000572984	0	0	0	0
ASV1736	0	0.000143246	0	0	0	0
ASV3057	0	0	0	0.000572984	0	0
ASV441	0.00143246	0.003581149	0	0.001575705	0.000859476	0
ASV1875	0	0	0	0	0	0
ASV2266	0	0	0	0	0	0.002721673
ASV737	0	0	0	0	0	0
ASV2629	0.001002722	0	0	0.001002722	0	0
ASV1155	0	0	0	0	0.001289214	0
ASV438	0.001575705	0.000572984	0.001718951	0.000286492	0.001002722	0.00071623
ASV3864	0	0	0	0	0	0.000286492
ASV1188	0	0	0	0	0	0
ASV1214	0	0	0	0	0	0
ASV1535	0.000572984	0.000859476	0	0.001145968	0.001002722	0
ASV2778	0.000286492	0	0	0	0	0
ASV1851	0	0	0.000572984	0	0	0.001002722
ASV32	0.013751612	0.006446068	0.007878527	0.012605644	0.008165019	0.020770663
ASV3004	0	0	0	0.000572984	0	0
ASV156	0.001575705	0.006589314	0.004727116	0.0053001	0.004154133	0.005873084
ASV111	0.002864919	0.002435181	0.003008165	0	0.005013608	0.001718951
ASV1517	0	0.000429738	0	0	0	0
ASV1922	0	0	0	0	0	0
ASV1729	0	0.000286492	0	0	0	0
ASV1073	0	0	0	0	0	0
ASV3325	0	0	0	0	0	0
ASV2977	0	0	0	0.001002722	0	0
ASV2703	0.000286492	0	0	0	0	0
ASV131	0.002148689	0.003151411	0.004154133	0.003867641	0.001575705	0.003581149
ASV238	0.001862197	0	0.002005443	0	0	0
ASV3622	0	0	0	0	0	0.004727116
ASV334	0	0	0	0	0	0
ASV4640	0	0	0	0	0	0
ASV2649	0.001002722	0	0	0	0	0
ASV4223	0	0	0.000143246	0	0	0
ASV1508	0	0.00071623	0	0.000859476	0	0
ASV2976	0	0	0.000572984	0.001289214	0	0
ASV3908	0	0	0	0	0	0.000143246
ASV4071	0	0	0.000429738	0	0	0
ASV4384	0	0	0	0	0.000143246	0
ASV4328	0	0	0	0	0.001145968	0
ASV4682	0	0	0	0	0	0
ASV3856	0	0	0	0	0	0.000143246
ASV3449	0	0	0	0	0	0
ASV1860	0	0	0	0	0	0
ASV2744	0.000286492	0	0	0	0	0
ASV4320	0	0	0	0	0.000572984	0
ASV1869	0	0	0	0	0.001718951	0
ASV336	0	0.001145968	0.001575705	0.001575705	0.000429738	0.002291935
ASV3689	0	0	0	0	0	0.00143246
ASV3683	0	0	0	0	0	0.001145968
ASV2659	0.000572984	0	0	0	0	0
ASV3854	0	0	0	0	0	0.000286492
ASV3765	0	0	0	0	0	0.000286492
ASV2562	0.004727116	0	0	0	0.003724395	0.005729838
ASV1920	0	0	0	0	0	0
ASV1428	0.000286492	0.001862197	0	0	0.00071623	0
ASV1104	0.007305544	0.002005443	0	0	0	0
ASV3963	0	0	0.00143246	0	0	0
ASV1554	0	0.000429738	0	0	0.000286492	0
ASV2061	0	0	0	0	0	0
ASV2557	0.005156854	0	0	0	0.004727116	0
ASV348	0	0.000572984	0.002148689	0	0	0.00143246
ASV1014	0.000286492	0.003724395	0.002148689	0.004154133	0.001575705	0.002005443
ASV236	0	0	0	0	0.001289214	0
ASV2283	0	0	0	0	0	0
ASV2090	0	0	0	0	0	0
ASV3629	0	0	0	0	0	0.003008165
ASV2860	0.000143246	0	0	0	0	0
ASV691	0	0	0	0	0	0
ASV256	0	0.002435181	0.001862197	0.001718951	0	0
ASV1866	0	0	0	0	0	0
ASV36	0.010027217	0.027932961	0.010456955	0.008451511	0.007878527	0.007735281
ASV1160	0	0	0	0	0	0
ASV2957	0	0	0	0.000859476	0	0
ASV1067	0	0	0	0	0	0
ASV1292	0	0	0	0	0	0
ASV509	0	0	0.000859476	0.000572984	0	0.000286492
ASV4062	0	0	0.000572984	0	0.000429738	0
ASV2670	0.000859476	0	0	0	0	0
ASV562	0	0	0	0	0	0
ASV1599	0	0.000429738	0	0	0	0
ASV409	0	0	0	0	0	0
ASV403	0.001575705	0.00071623	0	0	0	0.000429738
ASV1096	0	0	0	0	0	0
ASV4342	0	0	0	0	0.000286492	0
ASV4597	0	0	0	0	0	0
ASV4802	0	0	0	0	0	0
ASV1639	0	0.000286492	0	0	0	0
ASV382	0	0	0	0	0	0
ASV552	0	0	0	0	0	0
ASV4771	0	0	0	0	0	0
ASV471	0	0	0.000286492	0.00071623	0	0
ASV1834	0	0	0	0	0	0
ASV4760	0	0	0	0	0	0
ASV1470	0	0.001002722	0	0	0	0
ASV3516	0	0	0	0	0	0
ASV2823	0.000143246	0	0	0	0	0
ASV3556	0	0	0	0	0	0
ASV3896	0	0	0	0	0	0.000286492
ASV1387	0	0.003151411	0	0	0	0
ASV1579	0	0.000572984	0	0	0	0
ASV4480	0	0	0	0	0.000143246	0
ASV2254	0	0	0	0	0	0
ASV4290	0	0	0	0	0.00071623	0
ASV554	0	0	0	0	0	0
ASV1993	0	0	0	0	0	0
ASV212	0	0.008021773	0	0	0	0
ASV657	0	0	0	0	0	0
ASV2082	0	0	0	0	0	0
ASV1379	0	0.003151411	0	0	0	0
ASV2121	0	0	0	0	0	0
ASV2486	0	0	0	0	0	0
ASV154	0.001718951	0.001002722	0.002291935	0.001862197	0.001718951	0.000859476
ASV2824	0.000429738	0	0	0	0	0
ASV1395	0.007162298	0.002435181	0.002578427	0.00071623	0.003294657	0
ASV1125	0	0	0	0	0	0
ASV669	0	0	0	0	0	0
ASV4251	0	0	0	0	0.001145968	0
ASV884	0.002435181	0	0.003867641	0	0	0
ASV4141	0	0	0.000429738	0	0	0
ASV3402	0	0	0	0	0	0
ASV2013	0	0	0	0	0	0
ASV3052	0	0	0	0.000572984	0.000286492	0
ASV3261	0	0	0.000572984	0	0.000286492	0
ASV4368	0	0	0	0	0.000286492	0
ASV4656	0	0	0	0	0	0
ASV2347	0	0	0	0	0	0
ASV2732	0.000572984	0	0	0	0	0
ASV556	0	0	0	0	0	0
ASV47	0.005156854	0	0	0.004010887	0	0
ASV3488	0	0	0	0	0	0
ASV970	0	0	0.00071623	0	0	0
ASV3505	0	0	0	0	0	0
ASV4465	0	0	0	0	0.000286492	0
ASV4244	0	0	0	0	0.002721673	0
ASV3218	0	0	0	0.000143246	0	0
ASV76	0.004297379	0.00744879	0.005586592	0.004154133	0.002435181	0.003437903
ASV4453	0	0	0	0	0.000286492	0
ASV999	0	0	0.002864919	0.001002722	0	0
ASV993	0	0	0	0	0	0
ASV1563	0	0.000572984	0	0	0	0
ASV1514	0	0.000429738	0	0	0	0
ASV2498	0	0	0	0	0	0
ASV220	0	0.001002722	0.002864919	0.002005443	0	0.001145968
ASV1575	0	0.000429738	0.000143246	0	0.001002722	0.000572984
ASV4445	0	0	0	0	0.000286492	0
ASV2142	0	0	0	0	0	0
ASV2423	0	0	0	0	0	0
ASV4103	0	0	0.000286492	0	0	0
ASV2207	0	0	0	0	0	0
ASV4269	0	0	0	0	0.001862197	0
ASV2505	0	0	0	0	0	0.000143246
ASV1502	0	0.00143246	0	0	0	0
ASV3817	0	0	0	0	0	0.000286492
ASV1676	0	0.000143246	0	0	0	0
ASV2343	0	0	0	0	0	0
ASV310	0	0.002148689	0.000572984	0.002291935	0.000572984	0.001002722
ASV329	0.00071623	0.001145968	0	0	0	0
ASV808	0	0	0	0	0	0
ASV3637	0	0	0	0	0	0.002578427
ASV1193	0.000429738	0	0.000859476	0	0	0
ASV1402	0	0.001862197	0	0	0.002291935	0
ASV3250	0	0	0	0	0	0
ASV911	0.002864919	0.002578427	0	0	0.008451511	0
ASV4012	0	0	0.000859476	0	0	0
ASV1367	0	0.003437903	0.004727116	0.002864919	0.003294657	0
ASV3743	0	0	0	0	0	0.000859476
ASV2034	0	0	0	0	0	0
ASV1584	0	0.000429738	0	0	0	0
ASV919	0.00143246	0	0	0.002005443	0.002291935	0.000859476
ASV3579	0	0	0	0	0	0
ASV2567	0.003437903	0	0	0	0	0
ASV2458	0	0	0	0	0	0
ASV977	0	0	0	0	0	0
ASV4025	0	0	0.000286492	0	0	0
ASV3468	0	0	0	0	0	0
ASV1637	0	0.000286492	0	0	0	0
ASV3839	0	0	0	0	0	0.000143246
ASV3292	0	0	0	0	0	0
ASV499	0	0	0	0	0	0
ASV3224	0	0	0	0.000143246	0	0
ASV4135	0	0	0.000286492	0	0	0
ASV4493	0	0	0	0	0.000143246	0
ASV3940	0	0	0.002864919	0	0	0
ASV3983	0	0	0.001002722	0	0	0
ASV690	0	0	0	0	0	0
ASV101	0.005443346	0.002864919	0.002148689	0.002435181	0.003724395	0.00071623
ASV4252	0	0	0	0	0.002148689	0
ASV2963	0	0	0	0.001718951	0	0
ASV2064	0	0	0	0	0	0
ASV2471	0	0	0	0	0	0
ASV3581	0	0	0	0	0	0
ASV4749	0	0	0	0	0	0
ASV666	0	0	0	0	0	0
ASV1033	0	0	0	0	0	0
ASV3395	0	0	0.001145968	0	0	0
ASV503	0	0	0	0	0	0
ASV133	0.009454233	0.004727116	0.0053001	0.013894857	0.013894857	0
ASV3385	0	0	0	0	0	0
ASV1219	0	0	0	0	0	0
ASV936	0	0	0	0.002721673	0	0
ASV3947	0	0	0.001575705	0	0	0
ASV3260	0	0	0	0	0	0
ASV4302	0	0	0	0	0.000286492	0
ASV4762	0	0	0	0	0	0
ASV281	0	0	0	0	0.001002722	0
ASV4237	0	0	0	0	0.00673256	0
ASV1173	0	0	0	0	0	0
ASV2673	0.000429738	0	0	0	0	0
ASV2282	0	0	0.001002722	0.003867641	0.001718951	0
ASV1504	0	0.001002722	0	0	0	0
ASV4568	0	0	0	0	0	0
ASV4411	0	0	0	0	0.000143246	0
ASV3694	0	0	0	0	0	0.001145968
ASV3701	0	0	0	0	0	0.001002722
ASV4351	0	0	0	0	0.000429738	0
ASV4255	0	0	0	0	0.001718951	0
ASV1396	0	0.002148689	0	0	0	0
ASV3917	0	0	0	0	0	0.000286492
ASV1450	0	0.001002722	0	0	0	0
ASV644	0	0	0	0	0	0
ASV1118	0	0	0	0	0	0
ASV3770	0	0	0	0	0	0.000429738
ASV1410	0	0.002005443	0	0	0	0
ASV943	0	0.001289214	0.003294657	0	0	0
ASV2640	0.000429738	0	0	0	0	0
ASV3351	0	0	0	0	0	0.000143246
ASV2816	0.000286492	0	0	0	0	0
ASV570	0	0	0	0	0	0
ASV2029	0	0	0	0	0	0
ASV1416	0	0.00143246	0.000572984	0.00071623	0	0
ASV226	0	0	0	0.002864919	0	0.001145968
ASV4546	0	0	0	0	0.000143246	0
ASV2543	0	0	0	0	0	0
ASV4232	0	0	0.000143246	0	0	0
ASV1840	0	0	0	0	0	0.002005443
ASV4045	0	0	0.000572984	0	0	0
ASV1772	0	0.000143246	0	0	0	0
ASV2545	0	0	0	0	0	0
ASV2668	0.000429738	0	0	0	0	0
ASV2352	0	0	0	0.002005443	0	0
ASV3641	0	0	0	0	0	0.002005443
ASV3038	0	0	0	0.00071623	0	0
ASV4073	0	0	0.000286492	0	0	0
ASV185	0	0	0	0	0	0
ASV4043	0	0	0.000859476	0	0	0
ASV110	0.002148689	0.006589314	0.005443346	0.005156854	0.007735281	0.003008165
ASV2440	0	0	0.000286492	0	0	0.000429738
ASV2738	0.000572984	0	0	0	0	0
ASV4120	0	0	0.000429738	0	0	0
ASV3410	0	0	0	0	0	0
ASV1070	0	0	0.000572984	0	0	0
ASV4680	0	0	0	0	0	0
ASV458	0	0	0	0	0	0
ASV4786	0	0	0	0	0	0
ASV4655	0	0	0	0	0	0
ASV2297	0.003151411	0	0.00143246	0	0	0
ASV4284	0	0	0	0	0.00071623	0
ASV2457	0	0	0	0	0	0
ASV636	0	0	0	0	0	0
ASV2911	0	0	0	0.003581149	0	0
ASV4109	0	0	0.000429738	0	0	0
ASV505	0.002005443	0.000572984	0.002291935	0.002005443	0.00143246	0
ASV3254	0	0	0	0	0.002291935	0
ASV2368	0	0	0	0	0	0
ASV2294	0	0	0	0	0	0
ASV3730	0	0	0	0	0.000859476	0.00071623
